92500,167
87875,154
83481.2,154
79307.2,169
75341.8,166
71574.7,174
67996,184
64596.2,199
61366.4,186
58298.1,171
55383.2,175
52614,163
49983.3,186
47484.1,152
45109.9,164
42854.4,173
40711.7,182
38676.1,180
36742.3,167
34905.2,172
33159.9,197
31502,156
29926.9,189
28430.5,153
27009,167
25658.5,179
24375.6,164
23156.8,190
21999,161
20899,164
19854.1,138
18861.4,195
17918.3,188
17022.4,192
16171.3,176
15362.7,175
14594.6,167
13864.8,176
13171.6,171
12513,172
11887.4,162
11293,156
10728.4,182
10191.9,162
9682.34,163
9198.22,147
8738.31,167
8301.4,154
7886.33,154
7492.01,175
7117.41,185
6761.54,164
6423.46,172
6102.29,153
5797.18,157
5507.32,173
5231.95,169
4970.35,190
4721.84,193
4485.74,181
4261.46,172
4048.38,181
3845.96,169
3653.67,163
3470.98,148
3297.43,192
3132.56,174
2975.93,167
2827.14,168
2685.78,166
2551.49,166
2423.92,166
2302.72,176
2187.58,161
2078.21,149
1974.3,170
1875.58,172
1781.8,159
1692.71,179
1608.08,173
1527.67,140
1451.29,165
1378.72,165
1309.79,162
1244.3,175
1182.08,182
1122.98,149
1066.83,168
1013.49,154
962.814,191
914.674,158
868.94,163
825.493,162
784.218,183
745.007,183
707.757,171
672.369,185
638.751,170
606.813,174
576.473,162
547.649,176
520.267,164
494.253,170
469.541,139
446.063,180
423.76,170
402.572,173
382.444,173
363.322,163
345.155,166
327.898,170
311.503,154
295.928,160
281.131,182
267.075,163
253.721,187
241.035,162
228.983,165
217.534,144
206.657,147
196.324,174
186.508,148
177.183,162
168.324,174
159.907,179
151.912,175
144.317,172
137.101,171
130.246,170
123.733,158
117.547,169
111.669,177
106.086,181
100.782,153
95.7425,176
90.9554,189
86.4076,154
82.0872,171
77.9829,146
74.0837,183
70.3795,161
66.8606,167
63.5175,168
60.3417,147
57.3246,187
54.4584,168
51.7354,167
49.1487,162
46.6912,184
44.3567,171
42.1388,172
40.0319,186
38.0303,149
36.1288,160
34.3223,181
32.6062,167
30.9759,162
29.4271,170
27.9558,185
26.558,177
25.2301,168
23.9686,176
22.7701,157
21.6316,175
20.5501,157
19.5226,138
18.5464,159
17.6191,135
16.7381,172
15.9012,145
15.1062,182
14.3509,166
13.6333,167
12.9517,159
12.3041,156
11.6889,155
11.1044,170
10.5492,166
10.0217,151
9.52066,134
9.04463,156
8.5924,159
8.16278,142
7.75464,169
7.36691,124
6.99856,150
6.64863,149
6.3162,146
6.00039,158
5.70037,138
5.41535,151
5.14458,141
4.88736,157
4.64299,148
4.41084,151
4.1903,129
3.98078,135
3.78174,136
3.59266,138
3.41302,139
3.24237,142
3.08025,124
2.92624,138
2.77993,135
2.64093,129
2.50889,135
2.38344,115
2.26427,131
2.15106,122
2.0435,124
1.94133,133
1.84426,125
1.75205,123
1.66445,98
1.58122,117
1.50216,110
1.42705,110
1.3557,100
1.28792,114
1.22352,118
1.16234,101
1.10423,100
1.04902,105
0.996565,90
0.946737,110
0.8994,92
0.85443,89
0.811709,84
0.771123,98
0.732567,91
0.695939,86
0.661142,87
0.628085,80
0.59668,94
0.566846,79
0.538504,99
0.511579,80
0.486,81
0.4617,81
0.438615,93
0.416684,80
0.39585,77
0.376057,71
0.357255,75
0.339392,76
0.322422,74
0.306301,81
0.290986,69
0.276437,70
0.262615,68
0.249484,66
0.23701,68
0.225159,76
