9.77306,3208
9.28441,3150
8.82019,3024
8.37918,3197
7.96022,3094
7.56221,2979
7.1841,2788
6.8249,2894
6.48365,2752
6.15947,2726
5.85149,2796
5.55892,2709
5.28097,2617
5.01693,2596
4.76608,2374
4.52777,2463
4.30139,2403
4.08632,2359
3.882,2332
3.6879,2314
3.50351,2155
3.32833,2129
3.16191,1943
3.00382,2036
2.85363,1953
2.71095,1974
2.5754,1865
2.44663,1816
2.3243,1840
2.20808,1761
2.09768,1779
1.99279,1693
1.89315,1630
1.7985,1684
1.70857,1620
1.62314,1552
1.54199,1527
1.46489,1475
1.39164,1579
1.32206,1509
1.25596,1530
1.19316,1510
1.1335,1445
1.07683,1408
1.02299,1352
0.971836,1355
0.923244,1337
0.877082,1347
0.833228,1321
0.791566,1348
0.751988,1317
0.714389,1361
0.678669,1296
0.644736,1303
0.612499,1265
0.581874,1265
0.55278,1260
0.525141,1232
0.498884,1231
0.47394,1212
0.450243,1212
0.427731,1187
0.406344,1216
0.386027,1188
0.366726,1208
0.34839,1231
0.33097,1171
0.314422,1189
0.2987,1222
0.283765,1155
0.269577,1159
0.256098,1190
0.243293,1214
0.231129,1144
0.219572,1180
0.208594,1136
0.198164,1186
0.188256,1129
0.178843,1191
0.169901,1139
0.161406,1188
0.153336,1201
0.145669,1134
0.138385,1117
0.131466,1151
0.124893,1099
0.118648,1189
0.112716,1132
0.10708,1094
0.101726,1119
0.0966396,1120
0.0918076,1133
0.0872173,1094
0.0828564,1185
0.0787136,1125
0.0747779,1110
0.071039,1141
0.0674871,1094
0.0641127,1088
0.0609071,1104
0.0578617,1098
0.0549686,1117
0.0522202,1109
0.0496092,1117
0.0471287,1104
0.0447723,1109
0.0425337,1107
0.040407,1129
0.0383866,1171
0.0364673,1141
0.0346439,1147
0.0329117,1076
0.0312662,1108
0.0297029,1110
0.0282177,1133
0.0268068,1095
0.0254665,1163
0.0241932,1083
0.0229835,1137
0.0218343,1138
0.0207426,1138
0.0197055,1103
0.0187202,1146
0.0177842,1165
0.016895,1098
0.0160502,1081
0.0152477,1095
0.0144853,1069
0.0137611,1101
0.013073,1099
0.0124194,1149
0.0117984,1108
0.0112085,1089
0.0106481,1159
0.0101157,1072
0.00960987,1143
0.00912938,1084
0.00867291,1103
0.00823926,1199
0.0078273,1071
0.00743593,1082
0.00706414,1151
0.00671093,1077
0.00637538,1150
0.00605661,1071
0.00575378,1080
0.00546609,1162
0.00519279,1108
0.00493315,1077
0.00468649,1091
0.00445217,1101
0.00422956,1110
0.00401808,1106
0.00381718,1081
0.00362632,1120
0.003445,1068
0.00327275,1137
0.00310911,1107
0.00295366,1064
0.00280598,1112
0.00266568,1137
0.00253239,1097
0.00240577,1182
0.00228549,1092
0.00217121,1099
0.00206265,1096
0.00195952,1199
0.00186154,1061
0.00176846,1143
0.00168004,1075
0.00159604,1083
0.00151624,1126
0.00144043,1074
0.0013684,1077
0.00129998,1067
0.00123498,1160
0.00117324,1142
0.00111457,1120
0.00105885,1058
0.0010059,1082
0.000955608,1102
0.000907827,1134
0.000862436,1138
0.000819314,1069
0.000778349,1070
0.000739431,1066
0.00070246,1056
0.000667337,1115
0.00063397,1089
0.000602271,1076
0.000572158,1076
0.00054355,1078
0.000516372,1123
0.000490554,1065
0.000466026,1053
0.000442725,1143
0.000420588,1186
0.000399559,1074
0.000379581,1088
0.000360602,1056
0.000342572,1064
0.000325443,1062
0.000309171,1085
0.000293713,1109
0.000279027,1105
0.000265076,1060
0.000251822,1064
0.000239231,1079
0.000227269,1059
0.000215906,1121
0.00020511,1129
0.000194855,1054
0.000185112,1054
0.000175857,1062
0.000167064,1108
0.000158711,1116
0.000150775,1094
0.000143236,1186
0.000136074,1144
0.000129271,1070
0.000122807,1124
0.000116667,1077
0.000110834,1139
0.000105292,1092
0.000100027,1063
9.50259e-05,1084
9.02746e-05,1055
8.57609e-05,1120
