0.00983983,6468
0.00934784,6461
0.00888045,6455
0.00843643,6443
0.0080146,6672
0.00761387,6420
0.00723318,6436
0.00687152,6510
0.00652795,6549
0.00620155,6388
0.00589147,6381
0.0055969,6372
0.00531705,6403
0.0050512,6352
0.00479864,6349
0.00455871,6334
0.00433077,6388
0.00411423,6418
0.00390852,6305
0.0037131,6396
0.00352744,6401
0.00335107,6478
0.00318352,6248
0.00302434,6496
0.00287312,6244
0.00272947,6241
0.00259299,6236
0.00246334,6230
0.00234018,6230
0.00222317,6209
0.00211201,6195
0.00200641,6188
0.00190609,6333
0.00181078,6181
0.00172024,6176
0.00163423,6172
0.00155252,6213
0.00147489,6158
0.00140115,6219
0.00133109,6137
0.00126454,6193
0.00120131,6206
0.00114125,6262
0.00108418,6117
0.00102997,6198
0.000978475,6107
0.000929552,6105
0.000883074,6129
0.00083892,6145
0.000796974,6303
0.000757126,6158
0.000719269,6132
0.000683306,6082
0.000649141,6310
0.000616684,6116
0.000585849,6048
0.000556557,6045
0.000528729,6160
0.000502293,6213
0.000477178,6030
0.000453319,6028
0.000430653,6017
0.00040912,6066
0.000388664,6014
0.000369231,6173
0.00035077,6006
0.000333231,5997
0.00031657,6028
0.000300741,5978
0.000285704,6163
